GENE	ENTREZ ID
KWMTBOMO00975	101736617
KWMTBOMO00976	105841774
KWMTBOMO00977	105841788
KWMTBOMO00978	101736762
KWMTBOMO00979	101746290
KWMTBOMO00980	101736888
KWMTBOMO00981	101746426
KWMTBOMO00982	101737155
KWMTBOMO00983	101737300
KWMTBOMO00984	101746566
KWMTBOMO00985	101746802
KWMTBOMO00986	101746943
KWMTBOMO00987	101747076
KWMTBOMO00988	101737442
KWMTBOMO00989	101737442
KWMTBOMO00990	101735380
KWMTBOMO00991	101735509
KWMTBOMO00992	100862750
KWMTBOMO00993	101737583
KWMTBOMO00994	101735745
KWMTBOMO00995	101735876
KWMTBOMO00996	100101184
KWMTBOMO00997	101736094
KWMTBOMO00998	101736094
KWMTBOMO00999	101736228
KWMTBOMO01000	101737726
KWMTBOMO01001	100146105
KWMTBOMO01002	101737862
KWMTBOMO01003	101745477
KWMTBOMO01004	105841715
KWMTBOMO01005	101736358
KWMTBOMO01006	101736478
KWMTBOMO01007	100316860
KWMTBOMO01008	105842527
KWMTBOMO01009	101738867
KWMTBOMO01010	101738867
KWMTBOMO01011	101738727
KWMTBOMO01012	101741598
KWMTBOMO01013	101742912
KWMTBOMO01014	105841662
KWMTBOMO01015	101740329
KWMTBOMO01016	101740238
KWMTBOMO01017	100101184
KWMTBOMO01018	101745658
KWMTBOMO01019	101745949
KWMTBOMO01020	101737985
KWMTBOMO01021	101746093
KWMTBOMO01022	101738199
KWMTBOMO01023	101741101
KWMTBOMO01024	101736238
KWMTBOMO01025	105841881
KWMTBOMO01026	101738215
KWMTBOMO01027	101746237
KWMTBOMO01028	100037437
KWMTBOMO01029	101738432
KWMTBOMO01030	101746376
KWMTBOMO01031	101738563
KWMTBOMO01032	101746514
KWMTBOMO01033	101746514
KWMTBOMO01034	101746655
KWMTBOMO01035	101738789
KWMTBOMO01036	101739065
KWMTBOMO01037	101738925
KWMTBOMO01038	105841296
KWMTBOMO01039	100500750
KWMTBOMO01040	105841662
KWMTBOMO01041	101739296
KWMTBOMO01042	101746935
KWMTBOMO01043	101739441
KWMTBOMO01044	101741528
KWMTBOMO01045	101739724
KWMTBOMO01046	101739864
KWMTBOMO01047	101740129
KWMTBOMO01048	101739997
KWMTBOMO01049	101740268
KWMTBOMO01050	101747067
KWMTBOMO01052	101747202
KWMTBOMO01053	101740490
KWMTBOMO01054	101740631
KWMTBOMO01055	693066
KWMTBOMO01056	101740771
KWMTBOMO01057	101740910
KWMTBOMO01058	100101184
KWMTBOMO01059	732951
KWMTBOMO01060	100862760
KWMTBOMO01061	100862760
KWMTBOMO01062	101741053
KWMTBOMO01063	100126162
KWMTBOMO01064	692732
KWMTBOMO01065	101741200
KWMTBOMO01066	105842995
KWMTBOMO01067	101742471
KWMTBOMO01068	100101149
KWMTBOMO01069	105842884
KWMTBOMO01070	101741422
KWMTBOMO01071	101741560
KWMTBOMO01072	101735413
KWMTBOMO01073	101735547
KWMTBOMO01074	692909
KWMTBOMO01075	101741707
KWMTBOMO01076	692855
KWMTBOMO01078	101735688
KWMTBOMO01079	101742147
KWMTBOMO01080	100141433
KWMTBOMO01081	105841315
KWMTBOMO01082	100127046
KWMTBOMO01083	100037439
KWMTBOMO01084	101742293
KWMTBOMO01085	101742440
KWMTBOMO01086	101742584
KWMTBOMO01087	101742723
KWMTBOMO01088	101735829
KWMTBOMO01089	101743212
KWMTBOMO01090	101736087
KWMTBOMO01091	101743531
KWMTBOMO01092	101736475
KWMTBOMO01093	101736475
KWMTBOMO01094	101736475
KWMTBOMO01095	101743670
KWMTBOMO01096	101736753
KWMTBOMO01097	101736879
KWMTBOMO01098	101742436
KWMTBOMO01099	105841711
KWMTBOMO01100	101743819
KWMTBOMO01101	105841304
KWMTBOMO01102	101736731
KWMTBOMO01103	105841299
KWMTBOMO01105	101737013
KWMTBOMO01106	101743967
KWMTBOMO01107	101737289
KWMTBOMO01108	101736731
KWMTBOMO01109	101737289
KWMTBOMO01110	101737289
KWMTBOMO01111	101737289
KWMTBOMO01112	101737431
KWMTBOMO01113	101737572
KWMTBOMO01114	101744256
KWMTBOMO01115	101744452
KWMTBOMO01116	101744695
KWMTBOMO01117	105841298
KWMTBOMO01118	693082
KWMTBOMO01119	101737715
KWMTBOMO01120	105841774
KWMTBOMO01121	101737853
KWMTBOMO01122	101745220
KWMTBOMO01123	101745369
KWMTBOMO01124	692468
KWMTBOMO01125	101745010
KWMTBOMO01126	101745997
KWMTBOMO01127	692468
KWMTBOMO01128	101743030
KWMTBOMO01129	732972
KWMTBOMO01130	100529238
KWMTBOMO01131	693075
KWMTBOMO01132	101740728
KWMTBOMO01133	101736847
KWMTBOMO01134	101736976
KWMTBOMO01135	732945
KWMTBOMO01136	101737106
KWMTBOMO01138	101741006
KWMTBOMO01139	101741153
KWMTBOMO01140	101737397
KWMTBOMO01141	101741433
KWMTBOMO01142	101737539
KWMTBOMO01143	101737684
KWMTBOMO01144	101741572
KWMTBOMO01145	101741572
KWMTBOMO01146	101741718
KWMTBOMO01147	101737820
KWMTBOMO01148	692968
KWMTBOMO01149	100101206
KWMTBOMO01150	101741866
KWMTBOMO01151	101741866
KWMTBOMO01153	101737952
KWMTBOMO01154	101738086
KWMTBOMO01155	101738343
KWMTBOMO01156	101738481
KWMTBOMO01157	101738609
KWMTBOMO01159	105842356
KWMTBOMO01160	101741091
KWMTBOMO01161	100101184
KWMTBOMO01162	100862838
KWMTBOMO01163	101738885
KWMTBOMO01164	101739023
KWMTBOMO01165	101739023
KWMTBOMO01166	101742157
KWMTBOMO01167	101742157
KWMTBOMO01170	692736
KWMTBOMO01171	101739170
KWMTBOMO01172	101739305
KWMTBOMO01173	101742299
KWMTBOMO01174	101739451
KWMTBOMO01175	101739592
KWMTBOMO01176	105842369
KWMTBOMO01177	101739920
KWMTBOMO01178	105842911
KWMTBOMO01179	101739920
KWMTBOMO01180	101740056
KWMTBOMO01181	101742449
KWMTBOMO01182	692786
KWMTBOMO01183	101740189
KWMTBOMO01184	101742593
KWMTBOMO01185	101742593
KWMTBOMO01186	101740456
KWMTBOMO01187	101740589
KWMTBOMO01188	101735512
KWMTBOMO01189	101747176
KWMTBOMO01190	101735649
KWMTBOMO01191	101735791
KWMTBOMO01192	101746500
KWMTBOMO01193	101742348
KWMTBOMO01194	733033
KWMTBOMO01195	100101184
KWMTBOMO01196	101745997
KWMTBOMO01197	105841899
KWMTBOMO01198	105842334
KWMTBOMO01202	101747137
KWMTBOMO01203	100174918
KWMTBOMO01204	101741350
KWMTBOMO01205	105841523
KWMTBOMO01206	101741012
KWMTBOMO01207	101742058
KWMTBOMO01208	101737659
KWMTBOMO01209	101739297
KWMTBOMO01210	101737659
KWMTBOMO01211	105841788
KWMTBOMO01212	101737662
KWMTBOMO01213	105842655
KWMTBOMO01214	101740617
KWMTBOMO01215	101739096
KWMTBOMO01217	105841789
KWMTBOMO01218	101741769
KWMTBOMO01219	101741488
KWMTBOMO01220	101744615
KWMTBOMO01221	101739560
KWMTBOMO01223	100125337
KWMTBOMO01224	100125337
KWMTBOMO01225	100125337
KWMTBOMO01226	101743701
KWMTBOMO01227	101743559
KWMTBOMO01228	101743559
KWMTBOMO01229	101743420
KWMTBOMO01230	101743279
KWMTBOMO01231	105841315
KWMTBOMO01232	101743136
KWMTBOMO01233	101742993
KWMTBOMO01234	101742852
KWMTBOMO01235	101742703
KWMTBOMO01236	101739146
KWMTBOMO01238	101735587
KWMTBOMO01239	101737183
KWMTBOMO01240	101738997
KWMTBOMO01241	101738997
KWMTBOMO01242	105841441
KWMTBOMO01243	101738997
KWMTBOMO01244	100101184
KWMTBOMO01245	101737659
KWMTBOMO01246	105841788
KWMTBOMO01247	101742560
KWMTBOMO01248	105841788
KWMTBOMO01249	692605
KWMTBOMO01250	105842112
KWMTBOMO01251	692605
KWMTBOMO01252	692605
KWMTBOMO01253	105841862
KWMTBOMO01254	105842646
KWMTBOMO01255	101742414
KWMTBOMO01256	101738723
KWMTBOMO01257	101738723
KWMTBOMO01258	101742274
KWMTBOMO01259	101738588
KWMTBOMO01260	732982
KWMTBOMO01261	101742121
KWMTBOMO01262	733005
KWMTBOMO01263	100862800
KWMTBOMO01264	101738457
KWMTBOMO01265	101741981
KWMTBOMO01266	101741981
KWMTBOMO01267	101741233
KWMTBOMO01268	101738184
KWMTBOMO01269	100174827
KWMTBOMO01270	101741830
KWMTBOMO01271	101741544
KWMTBOMO01272	101741685
KWMTBOMO01273	692668
KWMTBOMO01274	101741265
KWMTBOMO01276	101741028
KWMTBOMO01277	101738057
KWMTBOMO01278	101740657
KWMTBOMO01280	101740517
KWMTBOMO01281	692884
KWMTBOMO01282	101744003
KWMTBOMO01283	101737659
KWMTBOMO01284	105841788
KWMTBOMO01285	101740251
KWMTBOMO01286	101740113
KWMTBOMO01287	101737926
KWMTBOMO01288	100529205
KWMTBOMO01289	105841788
KWMTBOMO01290	100529205
KWMTBOMO01291	101739889
KWMTBOMO01292	101739889
KWMTBOMO01293	101737659
KWMTBOMO01295	101736731
KWMTBOMO01296	101739753
KWMTBOMO01297	101739473
KWMTBOMO01298	101739233
KWMTBOMO01299	105841774
KWMTBOMO01300	101739090
KWMTBOMO01301	101738678
KWMTBOMO01302	101738817
KWMTBOMO01304	101738358
KWMTBOMO01305	105842588
KWMTBOMO01306	101737659
KWMTBOMO01307	101737659
KWMTBOMO01308	105841788
KWMTBOMO01309	101737514
KWMTBOMO01310	101738145
KWMTBOMO01311	101738145
KWMTBOMO01312	692958
KWMTBOMO01313	100286768
KWMTBOMO01314	101738015
KWMTBOMO01315	733031
KWMTBOMO01316	105842941
KWMTBOMO01317	101737226
KWMTBOMO01318	101737083
KWMTBOMO01319	101737083
KWMTBOMO01320	692693
KWMTBOMO01321	101737654
KWMTBOMO01322	101737654
KWMTBOMO01323	101737654
KWMTBOMO01324	105842588
KWMTBOMO01325	101737513
KWMTBOMO01327	101736949
KWMTBOMO01328	101736949
KWMTBOMO01329	101736819
KWMTBOMO01330	101737374
KWMTBOMO01331	101737123
KWMTBOMO01332	101740097
KWMTBOMO01333	101736729
KWMTBOMO01334	101736586
KWMTBOMO01335	692940
KWMTBOMO01336	101736686
KWMTBOMO01337	101736548
KWMTBOMO01338	101736456
KWMTBOMO01340	101736421
KWMTBOMO01341	101736421
KWMTBOMO01342	105843006
KWMTBOMO01343	101737180
KWMTBOMO01344	101736064
KWMTBOMO01345	101735939
KWMTBOMO01346	101735811
KWMTBOMO01347	101735666
KWMTBOMO01348	101735348
KWMTBOMO01350	101735348
KWMTBOMO01351	101746919
KWMTBOMO01352	101747049
KWMTBOMO01353	101736021
KWMTBOMO01354	101735893
KWMTBOMO01355	101746778
KWMTBOMO01356	101735622
KWMTBOMO01357	101735622
KWMTBOMO01358	100286764
KWMTBOMO01359	101746494
KWMTBOMO01360	101746638
KWMTBOMO01361	732883
KWMTBOMO01362	101746212
KWMTBOMO01363	100529203
KWMTBOMO01364	105842112
KWMTBOMO01365	101745736
KWMTBOMO01366	101745979
KWMTBOMO01367	101745583
KWMTBOMO01368	692825
KWMTBOMO01369	101735487
KWMTBOMO01370	101745440
KWMTBOMO01371	101745197
KWMTBOMO01372	101741101
KWMTBOMO01373	101745197
KWMTBOMO01374	101737183
KWMTBOMO01375	101745050
KWMTBOMO01376	101744815
KWMTBOMO01377	105842995
KWMTBOMO01378	101744577
KWMTBOMO01379	101744429
KWMTBOMO01380	101744429
KWMTBOMO01381	692710
KWMTBOMO01382	101744286
KWMTBOMO01383	101744145
KWMTBOMO01384	101744145
KWMTBOMO01385	101744000
KWMTBOMO01386	100301494
KWMTBOMO01387	101743700
KWMTBOMO01388	105842356
KWMTBOMO01389	105842405
KWMTBOMO01390	101735349
KWMTBOMO01391	105842529
KWMTBOMO01392	101743472
KWMTBOMO01393	105841315
KWMTBOMO01394	100126868
KWMTBOMO01395	101747006
KWMTBOMO01396	101743092
KWMTBOMO01397	101746731
KWMTBOMO01398	692479
KWMTBOMO01399	101746731
KWMTBOMO01400	101742953
KWMTBOMO01401	101742559
KWMTBOMO01402	101742413
KWMTBOMO01403	101746590
KWMTBOMO01404	105841419
KWMTBOMO01405	101746308
KWMTBOMO01406	732955
KWMTBOMO01407	101742077
KWMTBOMO01408	100302604
KWMTBOMO01409	100216502
KWMTBOMO01410	105841557
KWMTBOMO01411	101741933
KWMTBOMO01412	101741784
KWMTBOMO01413	100302605
KWMTBOMO01414	101741264
KWMTBOMO01415	101743231
KWMTBOMO01416	101740706
KWMTBOMO01417	101740981
KWMTBOMO01418	101741123
KWMTBOMO01419	101746018
KWMTBOMO01420	100174851
KWMTBOMO01421	101745882
KWMTBOMO01422	101740837
KWMTBOMO01423	101740562
KWMTBOMO01424	693119
KWMTBOMO01425	101740340
KWMTBOMO01426	101745584
KWMTBOMO01427	101745584
KWMTBOMO01428	101745441
KWMTBOMO01429	101745441
KWMTBOMO01430	101740208
KWMTBOMO01431	101739703
KWMTBOMO01432	101745301
KWMTBOMO01433	101739559
KWMTBOMO01434	101739194
KWMTBOMO01435	100431180
KWMTBOMO01436	692798
KWMTBOMO01437	100431179
KWMTBOMO01438	101739047
KWMTBOMO01439	101739047
KWMTBOMO01440	101738677
KWMTBOMO01441	105841249
KWMTBOMO01442	101738413
KWMTBOMO01443	101738413
KWMTBOMO01444	101745004
KWMTBOMO01445	101738183
KWMTBOMO01446	101744865
KWMTBOMO01447	100101184
KWMTBOMO01448	101738056
KWMTBOMO01449	101738056
KWMTBOMO01450	101738056
KWMTBOMO01451	101741101
KWMTBOMO01452	101737924
KWMTBOMO01453	101737791
KWMTBOMO01454	105841502
KWMTBOMO01455	101737653
KWMTBOMO01456	101744578
KWMTBOMO01457	101744578
KWMTBOMO01458	101737512
KWMTBOMO01459	101744188
KWMTBOMO01460	101747137
KWMTBOMO01461	105842393
KWMTBOMO01462	100187574
KWMTBOMO01463	101737373
KWMTBOMO01464	101744430
KWMTBOMO01465	101744146
KWMTBOMO01466	105842389
KWMTBOMO01467	105842394
KWMTBOMO01468	101744001
KWMTBOMO01469	105841315
KWMTBOMO01470	100174919
KWMTBOMO01471	105842936
KWMTBOMO01472	101744930
KWMTBOMO01473	101744787
KWMTBOMO01474	105842112
KWMTBOMO01475	101737659
KWMTBOMO01476	101744454
KWMTBOMO01477	101744216
KWMTBOMO01478	101744216
KWMTBOMO01479	101744073
KWMTBOMO01480	101743924
KWMTBOMO01481	101743775
KWMTBOMO01482	733121
KWMTBOMO01484	101742927
KWMTBOMO01485	101742776
KWMTBOMO01486	101742633
KWMTBOMO01487	101742487
KWMTBOMO01488	101742149
KWMTBOMO01489	101742149
KWMTBOMO01490	101747070
KWMTBOMO01491	101742007
KWMTBOMO01492	101737659
KWMTBOMO01493	101737659
KWMTBOMO01494	101741857
KWMTBOMO01495	101741709
KWMTBOMO01496	101741709
KWMTBOMO01497	101741563
KWMTBOMO01498	101741290
KWMTBOMO01499	101737659
KWMTBOMO01500	105841788
KWMTBOMO01501	101741290
KWMTBOMO01502	692543
KWMTBOMO01503	692631
KWMTBOMO01504	105841373
KWMTBOMO01505	101741054
KWMTBOMO01506	101740913
KWMTBOMO01507	101746937
KWMTBOMO01508	101746937
KWMTBOMO01509	101746797
KWMTBOMO01510	101746797
KWMTBOMO01511	101746657
KWMTBOMO01512	101740774
KWMTBOMO01513	101744016
KWMTBOMO01516	692782
KWMTBOMO01517	101740400
KWMTBOMO01518	101746516
KWMTBOMO01519	101740269
KWMTBOMO01520	105841577
KWMTBOMO01521	105842814
KWMTBOMO01522	101739953
KWMTBOMO01523	101746379
KWMTBOMO01524	101739816
KWMTBOMO01525	101739676
KWMTBOMO01526	101746240
KWMTBOMO01528	101739533
KWMTBOMO01529	101739392
KWMTBOMO01530	101739068
KWMTBOMO01531	101739068
KWMTBOMO01532	101746096
KWMTBOMO01533	101745952
KWMTBOMO01534	101738928
KWMTBOMO01535	105841370
KWMTBOMO01536	101738792
KWMTBOMO01537	101738434
KWMTBOMO01538	101738654
KWMTBOMO01539	105841441
KWMTBOMO01540	101745997
KWMTBOMO01541	101738296
KWMTBOMO01542	101738162
KWMTBOMO01543	101738036
KWMTBOMO01544	101745997
KWMTBOMO01545	101738036
KWMTBOMO01546	101741712
KWMTBOMO01547	101745809
KWMTBOMO01548	105841788
KWMTBOMO01549	101745809
KWMTBOMO01550	101737675
KWMTBOMO01551	101737434
KWMTBOMO01552	105841605
KWMTBOMO01553	101745659
KWMTBOMO01554	105841899
KWMTBOMO01555	101745659
KWMTBOMO01556	105841377
KWMTBOMO01557	101745515
KWMTBOMO01558	100101184
KWMTBOMO01559	101738890
KWMTBOMO01560	101745371
KWMTBOMO01561	105841541
KWMTBOMO01562	105843006
KWMTBOMO01563	101745221
KWMTBOMO01564	101745072
KWMTBOMO01565	105842320
KWMTBOMO01567	101738850
KWMTBOMO01568	100862792
KWMTBOMO01569	101739406
KWMTBOMO01570	101739266
KWMTBOMO01571	101738711
KWMTBOMO01572	101743122
KWMTBOMO01573	101740477
KWMTBOMO01574	105842925
KWMTBOMO01575	101743154
KWMTBOMO01576	101739824
KWMTBOMO01577	101737907
KWMTBOMO01578	101737769
KWMTBOMO01579	101737629
KWMTBOMO01580	101737486
KWMTBOMO01581	692634
KWMTBOMO01582	101737347
KWMTBOMO01583	105841788
KWMTBOMO01584	101741101
KWMTBOMO01586	105841836
KWMTBOMO01587	101737659
KWMTBOMO01588	101745010
KWMTBOMO01589	101747137
KWMTBOMO01590	101737659
KWMTBOMO01591	100272179
KWMTBOMO01592	101739125
KWMTBOMO01593	100272185
KWMTBOMO01594	105842529
KWMTBOMO01595	105841789
KWMTBOMO01596	101738846
KWMTBOMO01597	101737199
KWMTBOMO01598	105841788
KWMTBOMO01599	101737659
KWMTBOMO01600	101738302
KWMTBOMO01601	101737659
KWMTBOMO01602	105842664
KWMTBOMO01603	693074
KWMTBOMO01604	692396
KWMTBOMO01605	101741598
KWMTBOMO01606	101742458
KWMTBOMO01607	101742796
KWMTBOMO01608	101742943
KWMTBOMO01609	100862797
KWMTBOMO01610	101743082
KWMTBOMO01611	105842097
KWMTBOMO01612	101744760
KWMTBOMO01613	101743230
KWMTBOMO01614	101744903
KWMTBOMO01615	101743366
KWMTBOMO01616	105842095
KWMTBOMO01617	101743508
KWMTBOMO01618	101743741
KWMTBOMO01620	101744183
KWMTBOMO01622	101744416
KWMTBOMO01623	105842096
KWMTBOMO01624	101745046
KWMTBOMO01625	101744566
KWMTBOMO01626	101745344
KWMTBOMO01627	101744902
KWMTBOMO01628	100101184
KWMTBOMO01629	101745623
KWMTBOMO01630	101745623
KWMTBOMO01631	101745917
KWMTBOMO01632	101746347
KWMTBOMO01633	101745293
KWMTBOMO01634	101745997
KWMTBOMO01635	101746347
KWMTBOMO01636	101746347
KWMTBOMO01637	101745433
KWMTBOMO01638	101745575
KWMTBOMO01639	101745725
KWMTBOMO01641	101746632
KWMTBOMO01642	101746012
KWMTBOMO01643	101745873
KWMTBOMO01644	101746152
KWMTBOMO01645	692911
KWMTBOMO01646	101746301
KWMTBOMO01648	101746773
KWMTBOMO01650	692874
KWMTBOMO01651	101746914
KWMTBOMO01652	101746914
KWMTBOMO01653	101741101
KWMTBOMO01654	101746914
KWMTBOMO01655	101746771
KWMTBOMO01657	101746912
KWMTBOMO01658	101747044
KWMTBOMO01659	101747045
KWMTBOMO01660	105842639
KWMTBOMO01661	105842082
KWMTBOMO01662	733058
KWMTBOMO01663	101747183
KWMTBOMO01665	101735521
KWMTBOMO01666	692907
KWMTBOMO01667	101735658
KWMTBOMO01668	101735476
KWMTBOMO01669	732901
KWMTBOMO01670	101735802
KWMTBOMO01671	101735802
KWMTBOMO01672	105841788
KWMTBOMO01673	101737659
KWMTBOMO01674	101741608
KWMTBOMO01675	733127
KWMTBOMO01676	101735930
KWMTBOMO01677	101735930
KWMTBOMO01678	101735930
KWMTBOMO01679	101735930
KWMTBOMO01680	101736731
KWMTBOMO01681	101736056
KWMTBOMO01682	101735700
KWMTBOMO01683	693040
KWMTBOMO01684	101735838
KWMTBOMO01685	101735970
KWMTBOMO01686	101744003
KWMTBOMO01687	101735970
KWMTBOMO01688	101736101
KWMTBOMO01689	105842729
KWMTBOMO01690	692869
KWMTBOMO01691	100174847
KWMTBOMO01692	101736237
KWMTBOMO01693	100862767
KWMTBOMO01694	101736367
KWMTBOMO01695	101736451
KWMTBOMO01696	101736578
KWMTBOMO01697	101736579
KWMTBOMO01698	105841315
KWMTBOMO01699	101736723
KWMTBOMO01700	101736813
KWMTBOMO01701	101736853
KWMTBOMO01702	105841789
KWMTBOMO01703	101737659
KWMTBOMO01704	105841595
KWMTBOMO01705	101736940
KWMTBOMO01706	105841315
KWMTBOMO01707	101737117
KWMTBOMO01708	101737161
KWMTBOMO01709	101737308
KWMTBOMO01710	101737450
KWMTBOMO01711	101737591
KWMTBOMO01712	101737261
KWMTBOMO01714	101737261
KWMTBOMO01715	101737659
KWMTBOMO01716	105841788
KWMTBOMO01717	105841315
KWMTBOMO01718	101737733
KWMTBOMO01719	101738131
KWMTBOMO01720	101738262
KWMTBOMO01721	101738489
KWMTBOMO01722	101739105
KWMTBOMO01723	101737404
KWMTBOMO01724	105841478
KWMTBOMO01725	100101184
KWMTBOMO01726	105841788
KWMTBOMO01727	101737659
KWMTBOMO01728	105841899
KWMTBOMO01729	101745997
KWMTBOMO01730	692735
KWMTBOMO01731	100101184
KWMTBOMO01732	101736731
KWMTBOMO01733	101738890
KWMTBOMO01734	105842112
KWMTBOMO01735	105841580
KWMTBOMO01736	101737659
KWMTBOMO01737	101737547
KWMTBOMO01738	101738751
KWMTBOMO01739	105842836
KWMTBOMO01740	105842836
KWMTBOMO01741	101738894
KWMTBOMO01742	101739036
KWMTBOMO01743	101739183
KWMTBOMO01744	101740329
KWMTBOMO01745	105842906
KWMTBOMO01746	101745997
KWMTBOMO01747	101737691
KWMTBOMO01748	101739506
KWMTBOMO01749	101737731
KWMTBOMO01751	101739790
KWMTBOMO01752	101740551
KWMTBOMO01753	101739928
KWMTBOMO01754	101740551
KWMTBOMO01755	101740688
KWMTBOMO01756	101740931
KWMTBOMO01757	692388
KWMTBOMO01758	101741073
KWMTBOMO01759	105841762
KWMTBOMO01760	101741073
KWMTBOMO01761	101745997
KWMTBOMO01762	101737825
KWMTBOMO01763	101736598
KWMTBOMO01764	101743906
KWMTBOMO01765	101736532
KWMTBOMO01766	101738219
KWMTBOMO01767	101738350
KWMTBOMO01768	105841788
KWMTBOMO01769	101737659
KWMTBOMO01770	101738490
KWMTBOMO01771	692745
KWMTBOMO01772	101741216
KWMTBOMO01773	101741036
KWMTBOMO01774	101740895
KWMTBOMO01775	101740753
KWMTBOMO01776	101738896
KWMTBOMO01777	105842717
KWMTBOMO01778	100313953
KWMTBOMO01779	100313947
KWMTBOMO01780	101744875
KWMTBOMO01781	101737659
KWMTBOMO01782	105841937
KWMTBOMO01783	101745039
KWMTBOMO01784	101744297
KWMTBOMO01785	101739321
KWMTBOMO01786	101741442
KWMTBOMO01787	101741583
KWMTBOMO01788	101741727
KWMTBOMO01789	692905
KWMTBOMO01790	101741876
KWMTBOMO01793	101741528
KWMTBOMO01794	101742221
KWMTBOMO01795	101742355
KWMTBOMO01796	692987
KWMTBOMO01797	101742507
KWMTBOMO01798	101739883
KWMTBOMO01799	733131
KWMTBOMO01800	733043
KWMTBOMO01801	101742844
KWMTBOMO01802	693077
KWMTBOMO01803	101742986
KWMTBOMO01804	101743271
KWMTBOMO01805	101743127
KWMTBOMO01806	101743411
KWMTBOMO01807	100379414
KWMTBOMO01808	101743645
KWMTBOMO01809	101743645
KWMTBOMO01810	100101184
KWMTBOMO01811	101740151
KWMTBOMO01812	101743892
KWMTBOMO01813	101744036
KWMTBOMO01814	692784
KWMTBOMO01815	101735630
KWMTBOMO01816	101744003
KWMTBOMO01817	101743381
KWMTBOMO01818	101740295
KWMTBOMO01819	101740689
KWMTBOMO01820	101740829
KWMTBOMO01821	101744329
KWMTBOMO01823	105842764
KWMTBOMO01824	101744473
KWMTBOMO01825	100862784
KWMTBOMO01826	732942
KWMTBOMO01827	101744619
KWMTBOMO01828	101744759
KWMTBOMO01829	692946
KWMTBOMO01830	101744997
KWMTBOMO01831	101745143
KWMTBOMO01832	101745294
KWMTBOMO01833	101741258
KWMTBOMO01834	101745576
KWMTBOMO01835	101745434
KWMTBOMO01836	101741258
KWMTBOMO01837	101741258
KWMTBOMO01838	101741538
KWMTBOMO01839	101741820
KWMTBOMO01840	101741971
KWMTBOMO01841	101745726
KWMTBOMO01842	100270778
KWMTBOMO01843	101745874
KWMTBOMO01844	101745874
KWMTBOMO01845	101746112
KWMTBOMO01846	105841662
KWMTBOMO01847	105841489
KWMTBOMO01848	101742112
KWMTBOMO01849	101742267
KWMTBOMO01850	101742696
KWMTBOMO01851	101742845
KWMTBOMO01852	101746394
KWMTBOMO01853	101737659
KWMTBOMO01854	105841788
KWMTBOMO01855	693034
KWMTBOMO01856	101746531
KWMTBOMO01857	100174941
KWMTBOMO01858	105841502
KWMTBOMO01859	101746772
KWMTBOMO01860	101746913
KWMTBOMO01861	101747130
KWMTBOMO01862	101735337
KWMTBOMO01863	105841502
KWMTBOMO01864	105841867
KWMTBOMO01865	100101184
KWMTBOMO01866	101742987
KWMTBOMO01867	101735520
KWMTBOMO01868	101735657
KWMTBOMO01869	101736731
KWMTBOMO01870	101735801
KWMTBOMO01871	101735929
KWMTBOMO01872	101736055
KWMTBOMO01873	101736284
KWMTBOMO01874	101743129
KWMTBOMO01875	101736413
KWMTBOMO01876	101743413
KWMTBOMO01877	101736624
KWMTBOMO01878	692794
KWMTBOMO01879	101736852
KWMTBOMO01880	101743553
KWMTBOMO01881	692875
KWMTBOMO01882	101737071
KWMTBOMO01883	101743694
KWMTBOMO01884	100329158
KWMTBOMO01885	100302616
KWMTBOMO01886	101737309
KWMTBOMO01887	101737546
KWMTBOMO01888	101743842
KWMTBOMO01889	101737784
KWMTBOMO01890	101738004
KWMTBOMO01891	101738132
KWMTBOMO01892	101738263
